step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
989,pd_N4,matrix,4,0.2,C,C,D,C,2.0,2.0,5.0,2.0,2.8,2.8,2.6,2.8,0.05,0.05,0.05,0.05,"('C', 'C', 'D', 'C')",11.0,0,0.02,10.4833,,
990,pd_N4,matrix,4,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'D')",11.0,0,0.02,10.4833,,
991,pd_N4,matrix,4,0.2,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,"('C', 'C', 'D', 'D')",9.3333,0,0.02,10.4833,,
992,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.02,10.5067,,
993,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.02,10.49,,
994,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.4633,,
995,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.4633,,
996,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.4467,,
997,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.43,,
998,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.43,,
999,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.4133,,
1000,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3967,,
1001,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.38,,
1002,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.38,,
1003,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3633,,
1004,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3633,,
1005,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3467,,
1006,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3467,,
1007,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.33,,
1008,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.33,,
1009,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3133,,
1010,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.3133,,
1011,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2967,,
1012,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2967,,
1013,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.28,,
1014,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.28,,
1015,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2633,,
1016,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2633,,
1017,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2467,,
1018,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2467,,
1019,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.23,,
1020,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.23,,
1021,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2133,,
1022,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.2133,,
1023,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1967,,
1024,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1967,,
1025,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.18,,
1026,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.18,,
1027,pd_N4,matrix,4,0.2,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.7111,1.8667,1.7111,1.7111,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.01,10.14,,
1028,pd_N4,matrix,4,0.2,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'C')",9.3333,0,0.01,10.1633,,
1029,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1467,,
1030,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.13,,
1031,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.13,,
1032,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1133,,
1033,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1367,,
1034,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1367,,
1035,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.1367,,
1036,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,10.12,,
1037,pd_N4,matrix,4,0.2,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.7111,1.8667,1.7111,1.7111,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.01,10.08,,
1038,pd_N4,matrix,4,0.2,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.7111,1.8667,1.7111,1.7111,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.01,10.04,,
1039,pd_N4,matrix,4,0.2,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'C')",9.3333,0,0.01,10.0233,,
1040,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,10.0233,,
1041,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,10.0233,,
1042,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,10.0233,,
1043,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,10.0233,,
1044,pd_N4,matrix,4,0.2,D,C,D,C,3.6667,1.0,3.6667,1.0,2.2444,2.4222,2.2444,2.4222,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'C')",9.3333,0,0.01,10.0067,,
1045,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.99,,
1046,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.9733,,
1047,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.9567,,
1048,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.94,,
1049,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.9233,,
1050,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.9067,,
1051,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.89,,
1052,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8733,,
1053,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8567,,
1054,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.84,,
1055,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8233,,
1056,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8067,,
1057,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1058,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1059,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1060,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1061,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1062,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1063,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1064,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1065,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1066,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1067,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1068,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1069,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1070,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1071,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8067,,
1072,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8233,,
1073,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.84,,
1074,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8567,,
1075,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1076,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1077,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1078,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1079,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1080,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1081,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1082,pd_N4,matrix,4,0.2,D,C,C,C,5.0,2.0,2.0,2.0,2.6,2.8,2.8,2.8,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'C')",11.0,0,0.01,9.8733,,
1083,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8567,,
1084,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.84,,
1085,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8233,,
1086,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.01,9.8233,,
1087,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.0,9.7967,,
1088,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.0,9.7967,,
1089,pd_N4,matrix,4,0.2,D,C,C,D,3.6667,1.0,1.0,3.6667,2.2444,2.4222,2.4222,2.2444,0.05,0.05,0.05,0.05,"('D', 'C', 'C', 'D')",9.3333,0,0.0,9.78,,
1090,pd_N4,matrix,4,0.2,C,C,C,D,2.0,2.0,2.0,5.0,2.8,2.8,2.8,2.6,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'D')",11.0,0,0.0,9.78,,
1091,pd_N4,matrix,4,0.2,C,C,D,D,1.0,1.0,3.6667,3.6667,2.4222,2.4222,2.2444,2.2444,0.05,0.05,0.05,0.05,"('C', 'C', 'D', 'D')",9.3333,0,0.0,9.78,,
1092,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.01,9.8067,,
1093,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.01,9.8067,,
1094,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.02,9.8333,,
1095,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.02,9.8333,,
1096,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.03,9.86,,
1097,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.03,9.86,,
1098,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.04,9.8867,,
1099,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.04,9.8867,,
1100,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.05,9.9133,,
1101,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.05,9.9133,,
1102,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.06,9.94,,
1103,pd_N4,matrix,4,0.2,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.7111,1.7111,1.8667,1.7111,0.05,0.05,0.05,0.05,"('D', 'D', 'C', 'D')",7.0,0,0.06,9.9167,,
1104,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.07,9.9433,,
1105,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.07,9.9433,,
1106,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.08,9.97,,
1107,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.08,9.97,,
1108,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.09,9.9967,,
1109,pd_N4,matrix,4,0.2,C,D,C,D,1.0,3.6667,1.0,3.6667,2.4222,2.2444,2.4222,2.2444,0.05,0.05,0.05,0.05,"('C', 'D', 'C', 'D')",9.3333,0,0.09,9.9967,,
1110,pd_N4,matrix,4,0.2,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,"('C', 'C', 'C', 'C')",12.0,1,0.1,10.0233,,
