step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
844,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.5567,,
845,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.5567,,
846,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.5567,,
847,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.5267,,
848,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
849,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
850,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
851,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
852,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
853,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
854,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
855,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
856,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
857,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
858,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
859,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
860,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
861,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
862,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
863,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
864,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
865,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
866,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
867,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
868,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
869,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
870,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
871,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
872,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
873,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
874,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
875,pd_N4,matrix,4,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.05,0.05,0.05,0.05,"('C', 'D', 'D', 'D')",7.0,0,0.0,4.4667,,
876,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4667,,
877,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
878,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
879,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4067,,
880,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
881,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
882,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
883,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
884,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
885,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
886,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
887,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
888,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
889,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
890,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
891,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
892,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
893,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3767,,
894,pd_N4,matrix,4,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'C')",7.0,0,0.0,4.4067,,
895,pd_N4,matrix,4,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.0,4.4367,,
896,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
897,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
898,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4367,,
899,pd_N4,matrix,4,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'C')",7.0,0,0.0,4.4667,,
900,pd_N4,matrix,4,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.0,4.4967,,
901,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
902,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
903,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
904,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
905,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
906,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
907,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
908,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
909,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
910,pd_N4,matrix,4,1.0,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.05,0.05,0.05,0.05,"('C', 'D', 'D', 'D')",7.0,0,0.0,4.5267,,
911,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
912,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
913,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
914,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
915,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
916,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4967,,
917,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.4433,,
918,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.39,,
919,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.36,,
920,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.36,,
921,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.36,,
922,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.36,,
923,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.36,,
924,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.36,,
925,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
926,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3,,
927,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3,,
928,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3,,
929,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
930,pd_N4,matrix,4,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.0,4.27,,
931,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
932,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
933,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
934,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
935,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
936,pd_N4,matrix,4,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'C')",7.0,0,0.0,4.3,,
937,pd_N4,matrix,4,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.0,4.33,,
938,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.3,,
939,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
940,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
941,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
942,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
943,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
944,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
945,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
946,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
947,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
948,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
949,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
950,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
951,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
952,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
953,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
954,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.27,,
955,pd_N4,matrix,4,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'C')",7.0,0,0.0,4.3,,
956,pd_N4,matrix,4,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.0,4.33,,
957,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
958,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
959,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
960,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
961,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
962,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
963,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
964,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
965,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
966,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
967,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.33,,
968,pd_N4,matrix,4,1.0,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,2.3333,0.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'C')",7.0,0,0.0,4.36,,
969,pd_N4,matrix,4,1.0,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.3333,0.0,2.3333,2.3333,0.05,0.05,0.05,0.05,"('D', 'C', 'D', 'D')",7.0,0,0.0,4.39,,
970,pd_N4,matrix,4,1.0,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,"('D', 'D', 'D', 'D')",4.0,0,0.0,4.39,,
