episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
2402,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2403,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
2404,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2405,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2406,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2407,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2408,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2409,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2410,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2411,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2412,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
2413,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2414,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2415,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2416,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2417,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2418,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2419,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2420,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2421,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2422,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2423,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2424,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2425,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2426,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2427,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2428,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2429,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2430,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2431,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2432,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2433,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2434,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2435,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2436,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2437,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2438,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2439,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2440,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2441,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2442,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2443,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2444,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2445,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2446,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.95,5.95
2447,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2448,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2449,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2450,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2451,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2452,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2453,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2454,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2455,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2456,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2457,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2458,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2459,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2460,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2461,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.94,5.94
2462,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2463,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2464,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2465,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2466,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2467,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2468,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2469,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2470,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.93,5.93
2471,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2472,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2473,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2474,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.93,5.93
2475,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2476,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2477,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2478,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2479,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2480,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2481,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2482,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2483,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2484,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2485,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.93,5.93
2486,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2487,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2488,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2489,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2490,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2491,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2492,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2493,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2494,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2495,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2496,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2497,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2498,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2499,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2500,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2501,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2502,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.94,5.94
2503,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2504,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2505,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2506,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2507,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2508,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2509,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2510,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2511,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.95,5.95
2512,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2513,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2514,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2515,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2516,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2517,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2518,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2519,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2520,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2521,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2522,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2523,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2524,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2525,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2526,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2527,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2528,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2529,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2530,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2531,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2532,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2533,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2534,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2535,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2536,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2537,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2538,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2539,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2540,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2541,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2542,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2543,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2544,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2545,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2546,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2547,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2548,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2549,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2550,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2551,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2552,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2553,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
2554,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2555,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2556,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2557,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2558,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2559,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2560,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2561,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
2562,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2563,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2564,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2565,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2566,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2567,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2568,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2569,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2570,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2571,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2572,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2573,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2574,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2575,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2576,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2577,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2578,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2579,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2580,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2581,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2582,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2583,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2584,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2585,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2586,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2587,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2588,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2589,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2590,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2591,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2592,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2593,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2594,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2595,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2596,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2597,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2598,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2599,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2600,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2601,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2602,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2603,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2604,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2605,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2606,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2607,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2608,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2609,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.98,5.98
2610,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.97,5.97
2611,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2612,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2613,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2614,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2615,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2616,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2617,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2618,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2619,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2620,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2621,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2622,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2623,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2624,0.5,2,D,C,5.0,0.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
2625,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2626,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2627,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2628,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2629,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2630,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2631,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2632,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2633,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2634,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2635,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2636,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2637,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2638,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2639,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2640,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2641,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2642,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2643,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2644,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2645,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2646,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2647,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2648,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2649,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2650,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2651,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2652,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2653,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2654,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2655,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2656,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2657,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2658,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2659,0.5,2,C,D,0.0,5.0,2.5,2.5,0.05,0.05,5.0,0,0.96,5.96
2660,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.96,5.96
2661,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2662,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2663,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2664,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2665,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2666,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2667,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2668,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2669,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2670,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2671,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2672,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
2673,0.5,2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,6.0,1,0.97,5.97
