episode,alpha_emp,N,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
3635,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3636,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3637,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3638,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3639,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3640,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3641,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3642,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3643,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3644,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.21
3645,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3646,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3647,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3648,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3649,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3650,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3651,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3652,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3653,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3654,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3655,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3656,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3657,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3658,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3659,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3660,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3661,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3662,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3663,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3664,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3665,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3666,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3667,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3668,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3669,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3670,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3671,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3672,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3673,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3674,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3675,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3676,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3677,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3678,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3679,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3680,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3681,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3682,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3683,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3684,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3685,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3686,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3687,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3688,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.24
3689,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3690,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3691,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3692,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3693,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3694,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3695,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3696,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3697,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3698,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3699,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3700,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3701,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3702,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3703,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3704,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3705,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3706,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3707,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3708,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3709,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3710,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3711,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3712,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.12
3713,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3714,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3715,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3716,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3717,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3718,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3719,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3720,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3721,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3722,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3723,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3724,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3725,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3726,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3727,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3728,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3729,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3730,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3731,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.12
3732,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3733,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3734,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3735,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3736,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3737,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3738,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3739,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3740,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3741,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3742,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3743,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3744,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3745,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3746,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3747,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3748,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3749,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3750,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3751,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3752,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3753,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3754,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3755,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3756,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3757,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3758,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3759,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3760,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3761,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3762,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3763,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3764,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3765,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3766,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3767,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3768,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3769,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3770,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3771,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3772,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3773,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3774,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3775,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3776,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3777,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3778,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3779,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3780,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3781,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3782,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.09
3783,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.12
3784,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.12
3785,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.15
3786,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3787,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.18
3788,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3789,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3790,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.15
3791,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.18
3792,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3793,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3794,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3795,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.18
3796,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.21
3797,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3798,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3799,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3800,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3801,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.21
3802,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.24
3803,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3804,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3805,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3806,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.27
3807,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3808,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.3
3809,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3810,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3811,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3812,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3813,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3814,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3815,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3816,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3817,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3818,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3819,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3820,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3821,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3822,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.3
3823,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3824,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3825,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3826,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3827,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3828,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3829,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.33
3830,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3831,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3832,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3833,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3834,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3835,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3836,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3837,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3838,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3839,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3840,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3841,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3842,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3843,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3844,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3845,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3846,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3847,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3848,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3849,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3850,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3851,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3852,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3853,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3854,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3855,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3856,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3857,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3858,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3859,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3860,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3861,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3862,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3863,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3864,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3865,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3866,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3867,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.33
3868,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3869,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3870,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3871,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3872,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3873,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3874,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3875,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3876,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3877,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3878,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3879,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3880,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3881,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3882,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.33
3883,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3884,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3885,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3886,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3887,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
3888,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.27
3889,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3890,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.3
3891,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3892,1.0,2,C,D,0.0,5.0,0.0,5.0,0.05,0.05,5.0,0,0.0,2.3
3893,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3894,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3895,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3896,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3897,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3898,1.0,2,D,C,5.0,0.0,5.0,0.0,0.05,0.05,5.0,0,0.0,2.3
3899,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3900,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3901,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.3
3902,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3903,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3904,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3905,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.27
3906,1.0,2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,2.0,0,0.0,2.24
