episode,alpha_emp,A_action,B_action,r1,r2,r1_shaped,r2_shaped,total_reward,epsilon_A,epsilon_B,coop_flag,moving_avg_coop,moving_avg_total_reward
2484,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2485,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2486,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2487,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2488,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2489,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2490,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2491,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2492,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2493,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2494,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2495,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2496,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2497,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2498,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2499,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2500,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2501,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2502,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2503,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2504,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2505,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2506,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2507,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2508,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2509,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2510,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2511,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2512,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2513,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2514,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2515,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2516,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.18
2517,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2518,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2519,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2520,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2521,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2522,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2523,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2524,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2525,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2526,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2527,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2528,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2529,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2530,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2531,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2532,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.15
2533,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2534,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2535,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2536,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2537,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2538,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2539,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2540,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2541,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2542,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2543,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2544,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2545,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.15
2546,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2547,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2548,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2549,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2550,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.18
2551,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2552,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2553,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2554,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2555,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2556,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2557,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2558,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2559,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2560,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2561,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.18
2562,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2563,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2564,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2565,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2566,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2567,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2568,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2569,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2570,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2571,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2572,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2573,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2574,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2575,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2576,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2577,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2578,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2579,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2580,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2581,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2582,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2583,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2584,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2585,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.18
2586,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2587,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2588,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2589,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2590,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.21
2591,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2592,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2593,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2594,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2595,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2596,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.24
2597,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2598,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2599,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2600,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2601,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2602,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2603,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.27
2604,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2605,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2606,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2607,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2608,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2609,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2610,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2611,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.3
2612,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2613,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2614,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2615,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2616,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2617,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2618,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2619,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2620,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.3
2621,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2622,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2623,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2624,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2625,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2626,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2627,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2628,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2629,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.33
2630,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2631,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2632,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2633,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2634,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2635,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2636,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2637,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2638,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2639,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2640,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.33
2641,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2642,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2643,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2644,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2645,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2646,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2647,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2648,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2649,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2650,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2651,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.3
2652,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2653,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2654,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2655,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2656,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2657,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2658,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2659,1.0,D,C,5,0,5.0,0.0,5,0.05,0.05,0,0.0,2.33
2660,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2661,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2662,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.33
2663,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2664,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2665,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2666,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2667,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2668,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2669,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2670,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2671,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2672,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2673,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2674,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2675,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2676,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2677,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2678,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2679,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2680,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2681,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2682,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2683,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2684,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.33
2685,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2686,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2687,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2688,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2689,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.3
2690,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2691,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2692,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2693,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2694,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2695,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.27
2696,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2697,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2698,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2699,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2700,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2701,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2702,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.24
2703,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2704,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2705,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2706,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2707,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2708,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2709,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2710,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.21
2711,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2712,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2713,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2714,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2715,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2716,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2717,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2718,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2719,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.21
2720,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2721,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2722,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2723,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2724,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2725,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2726,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2727,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2728,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.18
2729,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2730,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2731,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2732,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2733,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2734,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2735,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2736,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2737,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2738,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2739,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.18
2740,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2741,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2742,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2743,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2744,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2745,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2746,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2747,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2748,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2749,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2750,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2751,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2752,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
2753,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2754,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2755,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2756,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2757,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2758,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2759,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2760,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2761,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2762,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2763,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2764,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2765,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2766,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2767,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2768,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.09
2769,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.12
2770,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2771,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2772,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2773,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.12
2774,1.0,C,D,0,5,0.0,5.0,5,0.05,0.05,0,0.0,2.15
2775,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2776,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2777,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2778,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2779,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2780,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2781,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2782,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2783,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2784,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2785,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2786,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2787,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2788,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2789,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2790,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2791,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2792,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2793,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2794,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2795,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2796,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2797,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2798,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2799,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2800,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2801,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2802,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2803,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2804,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2805,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
2806,1.0,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.0,2.15
