step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
3761,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.98,5.98,,
3762,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
3763,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
3764,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.98,5.98,,
3765,pd_N2,matrix,2,0.2,C,D,0.0,5.0,4.0,1.0,0.05,0.05,"('C', 'D')",5.0,0,0.97,5.97,,
3766,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3767,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3768,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3769,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3770,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3771,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3772,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.96,5.96,,
3773,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3774,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3775,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3776,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3777,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3778,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3779,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3780,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3781,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3782,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3783,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3784,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3785,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3786,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3787,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3788,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3789,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3790,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3791,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3792,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3793,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3794,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3795,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3796,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3797,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3798,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3799,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3800,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3801,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3802,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3803,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3804,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3805,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.95,5.95,,
3806,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3807,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3808,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3809,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3810,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3811,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3812,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3813,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3814,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3815,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3816,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3817,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3818,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3819,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3820,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3821,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3822,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3823,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3824,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3825,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3826,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3827,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3828,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3829,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3830,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3831,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3832,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3833,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3834,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3835,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3836,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3837,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3838,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3839,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3840,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3841,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3842,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3843,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3844,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3845,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3846,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3847,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3848,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3849,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3850,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.95,5.95,,
3851,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3852,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3853,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3854,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3855,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3856,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3857,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3858,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3859,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3860,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.95,5.95,,
3861,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3862,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3863,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3864,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.96,,
3865,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3866,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3867,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3868,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3869,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.97,,
3870,pd_N2,matrix,2,0.2,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.96,5.93,,
3871,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3872,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3873,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3874,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3875,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3876,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3877,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3878,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3879,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3880,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3881,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3882,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3883,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3884,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3885,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3886,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3887,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.96,5.93,,
3888,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3889,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3890,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3891,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3892,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3893,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3894,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3895,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3896,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3897,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3898,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3899,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3900,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3901,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3902,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3903,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3904,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3905,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3906,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3907,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3908,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3909,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3910,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3911,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3912,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3913,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3914,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3915,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3916,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3917,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3918,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3919,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3920,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3921,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3922,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3923,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3924,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3925,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3926,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3927,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3928,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3929,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3930,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3931,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3932,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3933,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3934,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3935,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3936,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3937,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3938,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3939,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3940,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3941,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3942,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3943,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3944,pd_N2,matrix,2,0.2,D,C,5.0,0.0,1.0,4.0,0.05,0.05,"('D', 'C')",5.0,0,0.96,5.93,,
3945,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3946,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3947,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3948,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3949,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.96,5.93,,
3950,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3951,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
3952,pd_N2,matrix,2,0.2,C,C,3.0,3.0,3.0,3.0,0.05,0.05,"('C', 'C')",6.0,1,0.97,5.94,,
