step,experiment,type,N,empathy_alpha,A1_action,A2_action,r1,r2,r1_shaped,r2_shaped,epsilon_A1,epsilon_A2,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
4009,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4010,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4011,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4012,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4013,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4014,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4015,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4016,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4017,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4018,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4019,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4020,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4021,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4022,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4023,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.01,2.28,,
4024,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4025,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4026,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4027,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4028,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4029,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4030,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4031,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4032,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4033,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4034,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4035,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4036,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4037,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4038,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4039,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4040,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4041,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4042,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4043,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4044,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4045,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4046,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4047,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4048,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4049,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4050,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4051,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.28,,
4052,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4053,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4054,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4055,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4056,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4057,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4058,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4059,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4060,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4061,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4062,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4063,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4064,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4065,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4066,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4067,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4068,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4069,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4070,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.25,,
4071,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
4072,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.22,,
4073,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
4074,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
4075,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.01,2.19,,
4076,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4077,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4078,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4079,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4080,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4081,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4082,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4083,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4084,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.12,,
4085,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4086,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.15,,
4087,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4088,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4089,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4090,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4091,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4092,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4093,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.09,,
4094,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.12,,
4095,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4096,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4097,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4098,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4099,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4100,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4101,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4102,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4103,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4104,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4105,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4106,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4107,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4108,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4109,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4110,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.12,,
4111,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.15,,
4112,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4113,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4114,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4115,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4116,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4117,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4118,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4119,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4120,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4121,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.18,,
4122,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4123,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4124,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4125,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4126,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4127,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4128,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4129,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4130,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4131,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.18,,
4132,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4133,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4134,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4135,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4136,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4137,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4138,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4139,pd_N2,matrix,2,1.0,C,D,0.0,5.0,0.0,5.0,0.05,0.05,"('C', 'D')",5.0,0,0.0,2.21,,
4140,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4141,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4142,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4143,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4144,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4145,pd_N2,matrix,2,1.0,D,C,5.0,0.0,5.0,0.0,0.05,0.05,"('D', 'C')",5.0,0,0.0,2.24,,
4146,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4147,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4148,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4149,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4150,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4151,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4152,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4153,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4154,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4155,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4156,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4157,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4158,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4159,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4160,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4161,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4162,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4163,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4164,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4165,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4166,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4167,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4168,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4169,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4170,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4171,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4172,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4173,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4174,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4175,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4176,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4177,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4178,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4179,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4180,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4181,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4182,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4183,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.24,,
4184,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4185,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.21,,
4186,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4187,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4188,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4189,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4190,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4191,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4192,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4193,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.18,,
4194,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4195,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4196,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4197,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4198,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4199,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
4200,pd_N2,matrix,2,1.0,D,D,1.0,1.0,1.0,1.0,0.05,0.05,"('D', 'D')",2.0,0,0.0,2.15,,
