episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1211,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,9.06
1212,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.06
1213,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,9.02
1214,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0033
1215,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,8.98
1216,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.98
1217,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,8.94
1218,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.94
1219,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,8.9167
1220,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.9
1221,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,8.86
1222,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.8833
1223,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,8.86
1224,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,8.9
1225,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.9
1226,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.9233
1227,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,8.94
1228,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,8.98
1229,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,8.98
1230,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0033
1231,0.5,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0033
1232,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,9.0033
1233,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0033
1234,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.02,9.0033
1235,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0033
1236,0.5,D,D,C,C,3.6667,3.6667,1.0,1.0,2.7778,2.7778,1.8889,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0267
1237,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.0267
1238,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.0667
1239,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.0833
1240,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.1067
1241,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.1067
1242,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.1467
1243,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.1633
1244,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.1867
1245,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.1867
1246,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.2267
1247,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.2433
1248,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.2667
1249,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.2667
1250,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.3067
1251,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.3233
1252,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.3467
1253,0.5,D,D,D,C,2.3333,2.3333,2.3333,0.0,1.9444,1.9444,1.9444,1.1667,0.05,0.05,0.05,0.05,7.0,0,0.02,9.3233
1254,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.3467
1255,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.3633
1256,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.4033
1257,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.4033
1258,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.4567
1259,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.4733
1260,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.4567
1261,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.44
1262,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.4567
1263,0.5,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.4567
1264,0.5,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.03,9.4667
1265,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.45
1266,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.4667
1267,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.4833
1268,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4667
1269,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.45
1270,0.5,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.45
1271,0.5,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.04,9.4767
1272,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.04,9.46
1273,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.04,9.4767
1274,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.04,9.4933
1275,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.04,9.4933
1276,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4667
1277,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.4833
1278,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.4833
1279,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4833
1280,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.02,9.4567
1281,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.02,9.4733
1282,0.5,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.03,9.4833
1283,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4833
1284,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.5233
1285,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.5233
1286,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5067
1287,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5067
1288,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.5233
1289,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.5233
1290,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5067
1291,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5067
1292,0.5,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5067
1293,0.5,C,D,D,D,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.03,9.4667
1294,0.5,D,C,D,D,2.3333,0.0,2.3333,2.3333,1.9444,1.1667,1.9444,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.03,9.4267
1295,0.5,D,C,D,C,3.6667,1.0,3.6667,1.0,2.7778,1.8889,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4267
1296,0.5,D,D,C,D,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,7.0,0,0.03,9.4033
1297,0.5,D,C,C,D,3.6667,1.0,1.0,3.6667,2.7778,1.8889,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4033
1298,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4033
1299,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4267
1300,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.4433
1301,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.4833
1302,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.4833
1303,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5067
1304,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.5233
1305,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.5633
1306,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5633
1307,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.5867
1308,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.6033
1309,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.6433
1310,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.6433
1311,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.6667
1312,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.6833
1313,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.7233
1314,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.7233
1315,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.7467
1316,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.7633
1317,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.8033
1318,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.8033
1319,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.8267
1320,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.8433
1321,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.03,9.8833
1322,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.8833
1323,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.9067
1324,0.5,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.03,9.89
1325,0.5,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.04,9.9167
1326,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.04,9.9167
1327,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.04,9.9167
1328,0.5,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.04,9.9
1329,0.5,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.05,9.9267
1330,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.05,9.9267
1331,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.05,9.9433
1332,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.05,9.9833
1333,0.5,C,D,C,C,2.0,5.0,2.0,2.0,2.5,3.5,2.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.05,10.0
1334,0.5,C,C,D,D,1.0,1.0,3.6667,3.6667,1.8889,1.8889,2.7778,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.0233
1335,0.5,C,C,C,C,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.05,0.05,0.05,0.05,12.0,1,0.06,10.05
1336,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1337,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0667
1338,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0667
1339,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1340,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1341,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0667
1342,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0667
1343,0.5,D,D,C,C,3.6667,3.6667,1.0,1.0,2.7778,2.7778,1.8889,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1344,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1345,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1346,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.05
1347,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.05
1348,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1349,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.05
1350,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.0333
1351,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0333
1352,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.05
1353,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.0733
1354,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.0733
1355,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0733
1356,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0733
1357,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.0733
1358,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.0733
1359,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.0733
1360,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.09
1361,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.09
1362,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.06,10.0733
1363,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.06,10.09
1364,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.05,10.08
1365,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.08
1366,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.0633
1367,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.0467
1368,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.05,10.0633
1369,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.05,10.08
1370,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.05,10.08
1371,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.0533
1372,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.04,10.07
1373,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.04,10.07
1374,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.0533
1375,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.0533
1376,0.5,C,C,D,C,2.0,2.0,5.0,2.0,2.5,2.5,3.5,2.5,0.05,0.05,0.05,0.05,11.0,0,0.04,10.07
1377,0.5,C,C,C,D,2.0,2.0,2.0,5.0,2.5,2.5,2.5,3.5,0.05,0.05,0.05,0.05,11.0,0,0.04,10.07
1378,0.5,C,D,C,D,1.0,3.6667,1.0,3.6667,1.8889,2.7778,1.8889,2.7778,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.0533
1379,0.5,C,D,D,C,1.0,3.6667,3.6667,1.0,1.8889,2.7778,2.7778,1.8889,0.05,0.05,0.05,0.05,9.3333,0,0.04,10.0533
