episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
706,0.8,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.66
707,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.6067
708,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6067
709,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6067
710,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6067
711,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6067
712,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6067
713,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6067
714,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.59
715,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6433
716,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6433
717,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6433
718,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6433
719,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6433
720,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.62
721,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.5667
722,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5667
723,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5667
724,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5667
725,0.8,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.05,0.05,0.05,0.05,7.0,0,0.0,8.5433
726,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.49
727,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.4733
728,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5267
729,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5267
730,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5267
731,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5267
732,0.8,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.5267
733,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.5267
734,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.51
735,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
736,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
737,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
738,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
739,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5867
740,0.8,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.05,0.05,0.05,0.05,7.0,0,0.0,8.6167
741,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.5633
742,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
743,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
744,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
745,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
746,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5633
747,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5867
748,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
749,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
750,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
751,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
752,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
753,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
754,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
755,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
756,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
757,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
758,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
759,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
760,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
761,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
762,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.64
763,0.8,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.6567
764,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.6033
765,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.6033
766,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.6033
767,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
768,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
769,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
770,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
771,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
772,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
773,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
774,0.8,C,D,C,C,2.0,5.0,2.0,2.0,2.2,4.4,2.2,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.6033
775,0.8,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
776,0.8,D,C,D,C,3.6667,1.0,3.6667,1.0,3.3111,1.3556,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6267
777,0.8,D,D,C,C,3.6667,3.6667,1.0,1.0,3.3111,3.3111,1.3556,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
778,0.8,D,D,C,D,2.3333,2.3333,0.0,2.3333,2.1778,2.1778,0.4667,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.6567
779,0.8,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.6333
780,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.58
781,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
782,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6033
783,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6267
784,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
785,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
786,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
787,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
788,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7033
789,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
790,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
791,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
792,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
793,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
794,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
795,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
796,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
797,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
798,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
799,0.8,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.7733
800,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.7433
801,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
802,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
803,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
804,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
805,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
806,0.8,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.05,0.05,0.05,0.05,7.0,0,0.0,8.7567
807,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.7567
808,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.7333
809,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.68
810,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
811,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
812,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
813,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
814,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
815,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
816,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
817,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
818,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
819,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.68
820,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7033
821,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
822,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7567
823,0.8,C,C,D,C,2.0,2.0,5.0,2.0,2.2,2.2,4.4,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.7733
824,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.72
825,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7433
826,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
827,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
828,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
829,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
830,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7967
831,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.7733
832,0.8,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.05,0.05,0.05,0.05,7.0,0,0.0,8.7333
833,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.7333
834,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7333
835,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7333
836,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.7333
837,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.71
838,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.6567
839,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.6333
840,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.6033
841,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
842,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
843,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
844,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
845,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
846,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
847,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.6567
848,0.8,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.05,0.05,0.05,0.05,7.0,0,0.0,8.6333
849,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.58
850,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
851,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
852,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
853,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
854,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
855,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
856,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
857,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
858,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.58
859,0.8,D,D,D,C,2.3333,2.3333,2.3333,0.0,2.1778,2.1778,2.1778,0.4667,0.05,0.05,0.05,0.05,7.0,0,0.0,8.5567
860,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.5033
861,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5033
862,0.8,C,D,C,C,2.0,5.0,2.0,2.0,2.2,4.4,2.2,2.2,0.05,0.05,0.05,0.05,11.0,0,0.0,8.52
863,0.8,C,C,D,D,1.0,1.0,3.6667,3.6667,1.3556,1.3556,3.3111,3.3111,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5033
864,0.8,D,C,D,D,2.3333,0.0,2.3333,2.3333,2.1778,0.4667,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.5333
865,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.5033
866,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5567
867,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5567
868,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5567
869,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.5567
870,0.8,C,D,D,D,0.0,2.3333,2.3333,2.3333,0.4667,2.1778,2.1778,2.1778,0.05,0.05,0.05,0.05,7.0,0,0.0,8.5333
871,0.8,D,D,D,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.05,0.05,0.05,4.0,0,0.0,8.48
872,0.8,C,D,D,C,1.0,3.6667,3.6667,1.0,1.3556,3.3111,3.3111,1.3556,0.05,0.05,0.05,0.05,9.3333,0,0.0,8.48
