episode,alpha_emp,A_action,B_action,r1,r2,r1_shaped,r2_shaped,total_reward,epsilon_A,epsilon_B,coop_flag,moving_avg_coop,moving_avg_total_reward
2699,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2700,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2701,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2702,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2703,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2704,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2705,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2706,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2707,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2708,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2709,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2710,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2711,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2712,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2713,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2714,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2715,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2716,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2717,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2718,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2719,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2720,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2721,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2722,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2723,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.97,5.97
2724,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.96,5.96
2725,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2726,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2727,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2728,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2729,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2730,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2731,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2732,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2733,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2734,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2735,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2736,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2737,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2738,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2739,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2740,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2741,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
2742,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2743,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2744,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2745,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2746,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2747,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2748,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2749,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2750,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2751,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2752,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2753,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2754,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2755,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2756,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2757,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2758,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
2759,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2760,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2761,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2762,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2763,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2764,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2765,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2766,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2767,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2768,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2769,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2770,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2771,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2772,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2773,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2774,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2775,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2776,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2777,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2778,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2779,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2780,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2781,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2782,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2783,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2784,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2785,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2786,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
2787,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2788,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.94
2789,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2790,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2791,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2792,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2793,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2794,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2795,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2796,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2797,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2798,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2799,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2800,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2801,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2802,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2803,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2804,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2805,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2806,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2807,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2808,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2809,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2810,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2811,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2812,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2813,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2814,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2815,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2816,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2817,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2818,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2819,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2820,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2821,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2822,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2823,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2824,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2825,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2826,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2827,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
2828,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2829,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2830,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2831,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2832,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2833,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2834,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2835,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2836,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2837,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2838,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2839,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2840,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2841,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2842,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2843,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.96,5.96
2844,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.95,5.95
2845,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2846,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2847,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.94,5.94
2848,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2849,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2850,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2851,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2852,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2853,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2854,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2855,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2856,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2857,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2858,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.95,5.95
2859,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.94,5.94
2860,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2861,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2862,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2863,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2864,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2865,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2866,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.94,5.94
2867,0.2,D,D,1,1,1.0,1.0,2,0.05,0.05,0,0.93,5.9
2868,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2869,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2870,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.92,5.89
2871,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2872,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2873,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2874,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2875,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2876,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2877,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2878,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2879,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2880,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2881,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2882,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2883,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2884,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2885,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2886,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.92,5.89
2887,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2888,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2889,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2890,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2891,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2892,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2893,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2894,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2895,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2896,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2897,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2898,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2899,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2900,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2901,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2902,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2903,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2904,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2905,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2906,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2907,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2908,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2909,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2910,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.92,5.89
2911,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2912,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.91,5.88
2913,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2914,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2915,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2916,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2917,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2918,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2919,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2920,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2921,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2922,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2923,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2924,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2925,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2926,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2927,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2928,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2929,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2930,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2931,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2932,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2933,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2934,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2935,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.91,5.88
2936,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2937,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2938,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2939,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2940,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2941,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2942,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2943,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2944,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2945,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2946,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2947,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2948,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.93,5.9
2949,0.2,D,C,5,0,1.0,4.0,5,0.05,0.05,0,0.92,5.89
2950,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2951,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2952,0.2,C,D,0,5,4.0,1.0,5,0.05,0.05,0,0.91,5.88
2953,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2954,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2955,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2956,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2957,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2958,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.91,5.88
2959,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2960,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2961,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2962,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
2963,0.2,C,C,3,3,3.0000000000000004,3.0000000000000004,6,0.05,0.05,1,0.92,5.89
