episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
1982,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1983,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1984,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1985,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.7
1986,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1987,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,0.99,1.68
1988,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.69
1989,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1990,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1991,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.69
1992,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.65
1993,0.8,1,0,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,0,-2.0,1,0.99,1.61
1994,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.59
1995,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.6
1996,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
1997,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
1998,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
1999,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
2000,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
2001,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
2002,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
2003,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
2004,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
2005,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.64
2006,0.8,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.6
2007,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,0.99,1.59
2008,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2009,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2010,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2011,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2012,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2013,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2014,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2015,0.8,0,0,1,0,0.0,0.0,1.0,0.0,0.0667,0.0667,0.8,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,0.99,1.58
2016,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,0.99,1.59
2017,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2018,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2019,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2020,0.8,1,0,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,0.99,1.55
2021,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,0.99,1.53
2022,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.54
2023,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2024,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2025,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2026,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2027,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2028,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.57
2029,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2030,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.62
2031,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
2032,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
2033,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
2034,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
2035,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.63
2036,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.59
2037,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,0.99,1.58
2038,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2039,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2040,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2041,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2042,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2043,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2044,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2045,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2046,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2047,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.59
2048,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2049,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2050,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.58
2051,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,0.99,1.54
2052,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,0.99,1.53
2053,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2054,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,0.99,1.53
2055,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.57
2056,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2057,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2058,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2059,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2060,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2061,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2062,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2063,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
2064,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
2065,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2066,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2067,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2068,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2069,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2070,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2071,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2072,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2073,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2074,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2075,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2076,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2077,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.68
2078,0.8,0,1,0,2,0.0,1.0,0.0,2.0,0.2,0.9333,0.2,1.6667,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.69
2079,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2080,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.69
2081,0.8,1,0,1,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.65
2082,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.63
2083,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2084,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2085,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2086,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2087,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
2088,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2089,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2090,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2091,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2092,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2093,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.71
2094,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2095,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2096,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2097,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2098,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2099,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2100,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.69
2101,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.68
2102,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
2103,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
2104,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
2105,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
2106,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.72
2107,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.73
2108,0.8,1,2,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.69
2109,0.8,0,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,0,-2.0,1,1.0,1.65
2110,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.63
2111,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2112,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2113,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2114,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2115,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
2116,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2117,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2118,0.8,1,1,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.59
2119,0.8,1,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,1,-2.0,1,1.0,1.55
2120,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.58
2121,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2122,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2123,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2124,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2125,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2126,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2127,0.8,1,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.56
2128,0.8,1,0,0,0,1.0,0.0,0.0,0.0,0.8,0.0667,0.0667,0.0667,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.55
2129,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2130,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2131,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2132,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2133,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2134,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2135,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.55
2136,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.59
2137,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2138,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2139,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2140,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2141,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2142,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2143,0.8,1,0,1,0,1.0,0.0,1.0,0.0,0.8667,0.1333,0.8667,0.1333,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
