episode,alpha_emp,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,total_extraction,stock_level,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward
2828,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.18
2829,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.19
2830,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.23
2831,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.24
2832,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.25
2833,1.0,2,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.2
2834,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.19
2835,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.18
2836,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.18
2837,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.22
2838,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.24
2839,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.24
2840,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.24
2841,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.2
2842,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.23
2843,1.0,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.21
2844,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.2
2845,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.24
2846,1.0,2,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.21
2847,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.19
2848,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.23
2849,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.27
2850,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.29
2851,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.29
2852,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.33
2853,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.34
2854,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.34
2855,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.38
2856,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.4
2857,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.41
2858,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.4
2859,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
2860,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.45
2861,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.45
2862,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.45
2863,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.45
2864,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.49
2865,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2866,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2867,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2868,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2869,1.0,1,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.46
2870,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,2,0.0,1,1.0,1.44
2871,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
2872,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.43
2873,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.45
2874,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
2875,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
2876,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
2877,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.44
2878,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.48
2879,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2880,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2881,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2882,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.5
2883,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.54
2884,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.56
2885,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.6
2886,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2887,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.6
2888,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.61
2889,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2890,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2891,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2892,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2893,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2894,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2895,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2896,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2897,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2898,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2899,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2900,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2901,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2902,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2903,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2904,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2905,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.65
2906,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2907,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2908,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2909,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2910,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.63
2911,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.62
2912,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2913,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2914,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2915,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2916,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2917,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2918,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2919,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2920,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2921,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2922,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.61
2923,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.62
2924,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.66
2925,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2926,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.67
2927,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.63
2928,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.62
2929,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.62
2930,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.58
2931,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.57
2932,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.57
2933,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.61
2934,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2935,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2936,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2937,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2938,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2939,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2940,1.0,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.59
2941,1.0,0,0,2,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,1,-2.0,1,1.0,1.59
2942,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.59
2943,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.63
2944,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
2945,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.64
2946,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.68
2947,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.7
2948,1.0,1,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.66
2949,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.65
2950,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.61
2951,1.0,1,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,1,-2.0,1,1.0,1.57
2952,1.0,0,0,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,1,-2.0,1,1.0,1.53
2953,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.52
2954,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2955,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2956,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2957,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2958,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2959,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.51
2960,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.52
2961,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2962,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2963,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2964,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2965,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2966,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2967,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2968,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.52
2969,1.0,0,1,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.52
2970,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.53
2971,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.53
2972,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,0.05,0,4,0.0,1,1.0,1.52
2973,1.0,1,2,0,0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.05,0.05,0.05,0.05,3,3,3.0,1,1.0,1.52
2974,1.0,1,1,0,2,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,1,-2.0,1,1.0,1.48
2975,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.47
2976,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2977,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2978,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.46
2979,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.47
2980,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2981,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2982,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2983,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2984,1.0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.46
2985,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.47
2986,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2987,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,3,1.0,1,1.0,1.47
2988,1.0,1,1,0,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.05,0.05,0.05,0.05,3,2,3.0,1,1.0,1.47
2989,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.47
2990,1.0,0,0,2,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,3,1,-2.0,1,1.0,1.43
2991,1.0,1,0,1,0,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,2,1,-2.0,1,1.0,1.39
2992,1.0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.05,0.05,0.05,0.05,1,2,1.0,1,1.0,1.38
2993,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.38
2994,1.0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.05,0.05,0.05,0.05,2,2,2.0,1,1.0,1.38
2995,1.0,0,2,1,1,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,0.05,0.05,0.05,0.05,4,0,-2.0,1,1.0,1.34
