step,experiment,type,N,empathy_alpha,A1_action,A2_action,A3_action,A4_action,r1,r2,r3,r4,r1_shaped,r2_shaped,r3_shaped,r4_shaped,epsilon_A1,epsilon_A2,epsilon_A3,epsilon_A4,state,total_reward,coop_flag,moving_avg_coop,moving_avg_total_reward,extra_total_extraction,extra_stock_level
2999,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.25,10.04,,
3000,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.24,9.99,,
3001,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.24,10.03,,
3002,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.24,10.07,,
3003,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.23,10.02,,
3004,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.23,10.06,,
3005,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.23,10.09,,
3006,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.22,10.04,,
3007,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.22,10.08,,
3008,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.22,10.12,,
3009,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.07,,
3010,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.11,,
3011,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.14,,
3012,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.21,10.14,,
3013,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.09,,
3014,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.12,,
3015,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.12,,
3016,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.2,10.16,,
3017,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.11,,
3018,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.15,,
3019,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.19,10.19,,
3020,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.18,10.14,,
3021,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.18,10.18,,
3022,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.18,10.22,,
3023,sh_N4,matrix,4,0.5,H,S,S,S,3.0,2.6667,2.6667,2.6667,2.8333,2.7222,2.7222,2.7222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'S')",11.0,0,0.17,10.17,,
3024,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.18,10.26,,
3025,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.18,10.26,,
3026,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.17,10.17,,
3027,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.18,10.26,,
3028,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.18,10.25,,
3029,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.18,10.24,,
3030,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.19,10.33,,
3031,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.19,10.33,,
3032,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.18,10.24,,
3033,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.19,10.33,,
3034,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.19,10.33,,
3035,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.18,10.25,,
3036,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.18,10.26,,
3037,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.18,10.26,,
3038,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.17,10.17,,
3039,sh_N4,matrix,4,0.5,S,S,S,H,2.6667,2.6667,2.6667,3.0,2.7222,2.7222,2.7222,2.8333,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'H')",11.0,0,0.17,10.21,,
3040,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.17,10.21,,
3041,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.17,10.21,,
3042,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.17,10.2,,
3043,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.17,10.16,,
3044,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.18,10.25,,
3045,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.17,10.16,,
3046,sh_N4,matrix,4,0.5,S,H,H,S,1.3333,2.6667,2.6667,1.3333,1.7778,2.2222,2.2222,1.7778,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'S')",8.0,0,0.17,10.17,,
3047,sh_N4,matrix,4,0.5,S,H,S,S,2.6667,3.0,2.6667,2.6667,2.7222,2.8333,2.7222,2.7222,0.05,0.05,0.05,0.05,"('S', 'H', 'S', 'S')",11.0,0,0.17,10.21,,
3048,sh_N4,matrix,4,0.5,S,S,H,S,2.6667,2.6667,3.0,2.6667,2.7222,2.7222,2.8333,2.7222,0.05,0.05,0.05,0.05,"('S', 'S', 'H', 'S')",11.0,0,0.16,10.16,,
3049,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.16,10.17,,
3050,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.16,10.18,,
3051,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.09,,
3052,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
3053,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
3054,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.09,,
3055,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.09,,
3056,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.18,,
3057,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.09,,
3058,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.08,,
3059,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.17,,
3060,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.17,,
3061,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.08,,
3062,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.17,,
3063,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.17,,
3064,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.16,10.13,,
3065,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.17,10.21,,
3066,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.17,10.21,,
3067,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.17,10.22,,
3068,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.17,10.22,,
3069,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.16,10.13,,
3070,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.17,10.22,,
3071,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.17,10.21,,
3072,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.17,10.17,,
3073,sh_N4,matrix,4,0.5,S,S,H,S,2.6667,2.6667,3.0,2.6667,2.7222,2.7222,2.8333,2.7222,0.05,0.05,0.05,0.05,"('S', 'S', 'H', 'S')",11.0,0,0.16,10.12,,
3074,sh_N4,matrix,4,0.5,H,H,H,H,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.05,0.05,0.05,0.05,"('H', 'H', 'H', 'H')",8.0,0,0.16,10.13,,
3075,sh_N4,matrix,4,0.5,H,S,S,H,2.6667,1.3333,1.3333,2.6667,2.2222,1.7778,1.7778,2.2222,0.05,0.05,0.05,0.05,"('H', 'S', 'S', 'H')",8.0,0,0.16,10.14,,
3076,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.05,,
3077,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.05,,
3078,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.14,,
3079,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.15,10.05,,
3080,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.05,,
3081,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.13,,
3082,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.09,,
3083,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.0,,
3084,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.09,,
3085,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.16,10.09,,
3086,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.15,10.0,,
3087,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.16,10.09,,
3088,sh_N4,matrix,4,0.5,S,H,S,H,1.3333,2.6667,1.3333,2.6667,1.7778,2.2222,1.7778,2.2222,0.05,0.05,0.05,0.05,"('S', 'H', 'S', 'H')",8.0,0,0.16,10.1,,
3089,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.17,10.15,,
3090,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.17,10.11,,
3091,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.17,10.07,,
3092,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.18,10.12,,
3093,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.18,10.08,,
3094,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.18,10.04,,
3095,sh_N4,matrix,4,0.5,S,H,S,S,2.6667,3.0,2.6667,2.6667,2.7222,2.8333,2.7222,2.7222,0.05,0.05,0.05,0.05,"('S', 'H', 'S', 'S')",11.0,0,0.18,10.04,,
3096,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.19,10.09,,
3097,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.19,10.05,,
3098,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.19,10.01,,
3099,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.2,10.06,,
3100,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.2,10.02,,
3101,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.2,9.98,,
3102,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.21,10.03,,
3103,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.21,9.99,,
3104,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.21,9.95,,
3105,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.22,10.0,,
3106,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.22,9.96,,
3107,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.22,9.92,,
3108,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.23,9.97,,
3109,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.23,9.93,,
3110,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.23,9.89,,
3111,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.24,9.94,,
3112,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.24,9.9,,
3113,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.24,9.86,,
3114,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.25,9.91,,
3115,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.25,9.87,,
3116,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.25,9.83,,
3117,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.26,9.88,,
3118,sh_N4,matrix,4,0.5,H,H,S,H,2.3333,2.3333,0.0,2.3333,1.9444,1.9444,1.1667,1.9444,0.05,0.05,0.05,0.05,"('H', 'H', 'S', 'H')",7.0,0,0.26,9.84,,
3119,sh_N4,matrix,4,0.5,S,H,H,H,0.0,2.3333,2.3333,2.3333,1.1667,1.9444,1.9444,1.9444,0.05,0.05,0.05,0.05,"('S', 'H', 'H', 'H')",7.0,0,0.26,9.8,,
3120,sh_N4,matrix,4,0.5,S,S,S,S,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.05,0.05,0.05,0.05,"('S', 'S', 'S', 'S')",16.0,1,0.27,9.85,,
